frame,tracked,pnp_inliers,err_norm,err_px_med,err_px_max,valid_depth,landmarks,status
12429,286,284,0.005298,0.664616,3.453047,284,284,ITER_PNP_OK
12430,284,271,0.005526,0.660751,3.542823,271,271,ITER_PNP_OK
12431,271,260,0.005993,0.697018,3.790106,260,260,ITER_PNP_OK
12432,260,253,0.006189,0.725846,3.226085,253,253,ITER_PNP_OK
12433,253,237,0.006079,0.818628,3.582112,237,237,ITER_PNP_OK
12434,237,232,0.006739,0.871348,4.050867,232,232,ITER_PNP_OK
12435,232,221,0.007372,0.901831,3.130392,221,221,ITER_PNP_OK
12436,221,214,0.008045,0.980384,3.376540,214,214,ITER_PNP_OK
12437,214,194,0.008175,1.034586,3.541941,194,194,ITER_PNP_OK
12438,194,191,0.008797,1.098375,3.663774,191,191,ITER_PNP_OK
12439,191,170,0.008970,1.176051,3.816415,170,556,ITER_PNP_OK_REBUILD
12440,553,501,0.002373,0.235655,2.771393,501,623,ITER_PNP_OK_REBUILD
12441,621,549,0.001407,0.137333,3.136474,549,549,ITER_PNP_OK
12442,549,520,0.002037,0.201850,2.592709,520,520,ITER_PNP_OK
12443,520,501,0.002526,0.250310,2.887406,501,501,ITER_PNP_OK
12444,500,417,0.002448,0.310114,3.695306,417,417,ITER_PNP_OK
12445,417,399,0.002819,0.343632,2.469231,399,399,ITER_PNP_OK
12446,399,398,0.003313,0.405470,2.818495,398,398,ITER_PNP_OK
12447,398,388,0.003527,0.456097,2.791024,388,388,ITER_PNP_OK
12448,388,382,0.003907,0.547638,2.988048,382,382,ITER_PNP_OK
12449,382,369,0.005022,0.656764,3.512235,369,369,ITER_PNP_OK
12450,369,354,0.005568,0.715324,3.642608,354,354,ITER_PNP_OK
12451,354,341,0.005455,0.767886,3.639068,341,341,ITER_PNP_OK
12452,341,317,0.005155,0.704864,3.584840,317,317,ITER_PNP_OK
12453,317,299,0.005310,0.729619,3.836824,299,299,ITER_PNP_OK
12454,299,278,0.005382,0.730105,4.173293,278,278,ITER_PNP_OK
12455,278,252,0.005775,0.695227,4.281737,252,252,ITER_PNP_OK
12456,252,241,0.005538,0.774069,4.559284,241,241,ITER_PNP_OK
12457,241,235,0.005895,0.846067,3.803336,235,235,ITER_PNP_OK
12458,235,220,0.006062,0.870526,3.807850,220,220,ITER_PNP_OK
12459,220,210,0.005999,0.923394,3.599463,210,210,ITER_PNP_OK
12460,210,202,0.006250,0.986116,3.033888,202,509,ITER_PNP_OK_REBUILD
12461,508,494,0.001920,0.191166,3.490551,494,494,ITER_PNP_OK
12462,493,467,0.003374,0.368346,1.947747,467,467,ITER_PNP_OK
12463,467,439,0.004805,0.553408,2.497924,439,439,ITER_PNP_OK
12464,436,372,0.003654,0.373018,3.632429,372,372,ITER_PNP_OK
12465,372,344,0.004297,0.430730,3.718218,344,344,ITER_PNP_OK
12466,344,329,0.004834,0.530556,4.319611,329,329,ITER_PNP_OK
12467,329,306,0.005095,0.607170,3.677063,306,306,ITER_PNP_OK
12468,306,299,0.005413,0.661494,2.266794,299,299,ITER_PNP_OK
12469,299,298,0.005948,0.741302,2.580849,298,298,ITER_PNP_OK
12470,298,296,0.006572,0.877092,2.958088,296,296,ITER_PNP_OK
12471,296,277,0.007405,0.984801,3.412337,277,277,ITER_PNP_OK
12472,277,263,0.008009,1.096759,3.727370,263,263,ITER_PNP_OK
12473,263,262,0.008740,1.185977,3.852310,262,262,ITER_PNP_OK
12474,262,232,0.008473,1.096490,3.661813,232,232,ITER_PNP_OK
12475,232,210,0.008644,1.101028,3.667708,210,210,ITER_PNP_OK
12476,210,203,0.009221,1.219615,3.843265,203,203,ITER_PNP_OK
12477,203,184,0.009320,1.209944,3.111756,184,184,ITER_PNP_OK
12478,184,181,0.009722,1.329365,3.271273,181,181,ITER_PNP_OK
12479,181,178,0.010874,1.456460,3.598080,178,476,ITER_PNP_OK_REBUILD
12480,476,471,0.004370,0.422338,3.060758,471,523,ITER_PNP_OK_REBUILD
12481,523,488,0.003267,0.327219,5.128683,488,488,ITER_PNP_OK
12482,488,442,0.005227,0.593102,2.359260,442,442,ITER_PNP_OK
12483,437,394,0.006018,0.679503,2.468772,394,394,ITER_PNP_OK
12484,394,346,0.006923,0.679466,3.451467,346,346,ITER_PNP_OK
12485,346,324,0.006582,0.654673,3.099177,324,324,ITER_PNP_OK
12486,324,306,0.007515,0.749249,3.638444,306,306,ITER_PNP_OK
12487,306,291,0.008586,0.842099,3.170371,291,291,ITER_PNP_OK
12488,291,234,0.008565,0.835348,3.427536,234,234,ITER_PNP_OK
12489,234,226,0.009228,0.940931,3.755898,226,226,ITER_PNP_OK
12490,226,207,0.009972,1.165758,3.741444,207,207,ITER_PNP_OK
12491,206,184,0.009933,1.169414,3.499477,184,184,ITER_PNP_OK
12492,184,162,0.010211,1.377176,3.370475,162,472,ITER_PNP_OK_REBUILD
12493,472,450,0.001989,0.122478,3.320070,450,450,ITER_PNP_OK
12494,450,425,0.002914,0.192453,3.880211,425,425,ITER_PNP_OK
12495,425,397,0.002996,0.202354,3.854785,397,397,ITER_PNP_OK
12496,397,375,0.003739,0.292900,2.734835,375,375,ITER_PNP_OK
12497,375,351,0.004811,0.364831,1.927803,351,351,ITER_PNP_OK
12498,351,342,0.005370,0.422354,2.540696,342,342,ITER_PNP_OK
12499,342,324,0.005688,0.463614,2.400574,324,324,ITER_PNP_OK
12500,324,292,0.006026,0.463965,2.882626,292,515,ITER_PNP_OK_REBUILD
12501,514,468,0.002505,0.219091,1.841659,468,468,ITER_PNP_OK
12502,468,411,0.003395,0.347798,2.725633,411,411,ITER_PNP_OK
12503,411,395,0.004561,0.478878,3.144078,395,395,ITER_PNP_OK
12504,395,372,0.004841,0.505665,3.055116,372,372,ITER_PNP_OK
12505,370,338,0.005307,0.598394,3.627976,338,338,ITER_PNP_OK
12506,338,324,0.006251,0.644717,3.836581,324,324,ITER_PNP_OK
12507,324,297,0.006665,0.637435,3.413381,297,297,ITER_PNP_OK
12508,295,260,0.006713,0.581709,3.074982,260,260,ITER_PNP_OK
12509,260,235,0.007354,0.724956,2.660509,235,235,ITER_PNP_OK
12510,235,225,0.008617,0.866141,2.807781,225,225,ITER_PNP_OK
12511,225,190,0.008796,1.075601,2.788922,190,190,ITER_PNP_OK
12512,190,182,0.008600,1.077537,2.758865,182,182,ITER_PNP_OK
12513,182,174,0.009009,1.117642,3.087755,174,613,ITER_PNP_OK_REBUILD
12514,613,565,0.003012,0.201464,2.369291,565,565,ITER_PNP_OK
12515,562,540,0.004663,0.407846,3.143166,540,540,ITER_PNP_OK
12516,540,467,0.005477,0.586593,3.727115,467,467,ITER_PNP_OK
12517,467,415,0.006415,0.791181,3.602531,415,415,ITER_PNP_OK
12518,414,344,0.006422,0.808943,4.034886,344,344,ITER_PNP_OK
12519,344,299,0.006649,0.728028,3.775330,299,299,ITER_PNP_OK
12520,299,259,0.004249,0.546864,3.828072,259,509,ITER_PNP_OK_REBUILD
12521,507,458,0.002226,0.128351,1.983039,458,458,ITER_PNP_OK
12522,457,412,0.003131,0.237847,2.423471,412,412,ITER_PNP_OK
12523,412,362,0.003283,0.235459,2.370307,362,362,ITER_PNP_OK
12524,362,341,0.004223,0.282394,3.027771,341,341,ITER_PNP_OK
12525,341,311,0.004379,0.327555,2.187414,311,311,ITER_PNP_OK
12526,310,284,0.003991,0.314541,2.002702,284,284,ITER_PNP_OK
12527,278,253,0.003891,0.345120,2.278910,253,253,ITER_PNP_OK
12528,253,227,0.003693,0.410535,3.370347,227,227,ITER_PNP_OK
12529,227,221,0.004060,0.377189,1.873260,221,221,ITER_PNP_OK
12530,221,216,0.004322,0.421426,1.948139,216,216,ITER_PNP_OK
12531,216,199,0.005104,0.562604,2.238985,199,199,ITER_PNP_OK
12532,199,186,0.005337,0.563673,2.563781,186,186,ITER_PNP_OK
12533,186,171,0.005846,0.537899,2.860519,171,470,ITER_PNP_OK_REBUILD
12534,463,414,0.001392,0.115111,3.114772,414,414,ITER_PNP_OK
12535,411,379,0.002431,0.180635,2.661740,379,379,ITER_PNP_OK
12536,376,347,0.002658,0.207100,2.200643,347,347,ITER_PNP_OK
12537,346,338,0.003251,0.259018,2.758745,338,338,ITER_PNP_OK
12538,336,325,0.004068,0.308270,3.112349,325,325,ITER_PNP_OK
12539,325,309,0.004461,0.324342,3.766031,309,309,ITER_PNP_OK
12540,307,293,0.004681,0.358581,4.047821,293,454,ITER_PNP_OK_REBUILD
12541,446,411,0.003366,0.295282,2.599092,411,411,ITER_PNP_OK
12542,411,379,0.004765,0.503185,2.442719,379,379,ITER_PNP_OK
12543,379,362,0.006258,0.620825,2.677412,362,362,ITER_PNP_OK
12544,361,320,0.007222,0.773582,3.724926,320,320,ITER_PNP_OK
12545,320,256,0.006952,0.914527,3.402270,256,256,ITER_PNP_OK
12546,256,253,0.007509,1.007019,3.828060,253,253,ITER_PNP_OK
12547,253,232,0.008920,1.090746,3.591014,232,232,ITER_PNP_OK
12548,232,184,0.008494,1.196691,2.949761,184,184,ITER_PNP_OK
12549,184,171,0.008890,1.308550,2.951637,171,465,ITER_PNP_OK_REBUILD
12550,465,416,0.002481,0.172806,2.153757,416,416,ITER_PNP_OK
12551,416,388,0.003061,0.198579,1.815498,388,388,ITER_PNP_OK
12552,388,342,0.003706,0.267188,2.392718,342,342,ITER_PNP_OK
12553,341,301,0.004103,0.331909,2.285919,301,301,ITER_PNP_OK
12554,300,286,0.004692,0.411023,2.848689,286,286,ITER_PNP_OK
12555,285,251,0.004092,0.378792,2.676038,251,251,ITER_PNP_OK
12556,248,232,0.004623,0.417705,2.721131,232,232,ITER_PNP_OK
12557,232,225,0.004421,0.436830,3.054922,225,225,ITER_PNP_OK
12558,225,216,0.004691,0.454794,3.592838,216,216,ITER_PNP_OK
12559,216,204,0.005146,0.498381,3.453314,204,204,ITER_PNP_OK
12560,204,193,0.005366,0.523027,3.998091,193,619,ITER_PNP_OK_REBUILD
12561,609,504,0.002423,0.154718,2.550211,504,504,ITER_PNP_OK
12562,455,388,0.003936,0.289409,3.182475,388,388,ITER_PNP_OK
12563,388,361,0.004282,0.354360,3.098000,361,361,ITER_PNP_OK
12564,359,340,0.004789,0.456577,2.852433,340,340,ITER_PNP_OK
12565,340,292,0.004845,0.523893,3.224898,292,292,ITER_PNP_OK
12566,291,270,0.005931,0.667206,3.595254,270,270,ITER_PNP_OK
12567,270,237,0.005429,0.695477,3.737563,237,237,ITER_PNP_OK
12568,237,206,0.005578,0.735629,3.030090,206,206,ITER_PNP_OK
12569,206,188,0.005456,0.732286,3.141175,188,188,ITER_PNP_OK
12570,188,180,0.006148,0.819983,3.439873,180,180,ITER_PNP_OK
12571,180,164,0.005642,0.866252,3.461003,164,490,ITER_PNP_OK_REBUILD
12572,490,372,0.003976,0.369744,2.720122,372,372,ITER_PNP_OK
12573,372,338,0.004276,0.387631,3.350375,338,338,ITER_PNP_OK
12574,338,306,0.004735,0.477471,3.785452,306,306,ITER_PNP_OK
12575,306,289,0.004531,0.437811,3.626582,289,289,ITER_PNP_OK
12576,289,278,0.005476,0.484853,4.263086,278,278,ITER_PNP_OK
12577,278,241,0.006100,0.589229,3.545696,241,241,ITER_PNP_OK
12578,240,210,0.005607,0.516100,3.454607,210,210,ITER_PNP_OK
12579,210,185,0.006842,0.710963,3.201679,185,185,ITER_PNP_OK
12580,185,169,0.007337,0.843753,3.291033,169,600,ITER_PNP_OK_REBUILD
12581,590,552,0.002047,0.180490,2.496949,552,552,ITER_PNP_OK
12582,547,504,0.003648,0.332670,4.155548,504,504,ITER_PNP_OK
12583,496,419,0.004022,0.361469,2.174169,419,419,ITER_PNP_OK
12584,418,376,0.004384,0.481657,2.727260,376,376,ITER_PNP_OK
12585,375,358,0.005068,0.497863,2.730676,358,358,ITER_PNP_OK
12586,358,339,0.005234,0.612929,3.138229,339,339,ITER_PNP_OK
12587,338,334,0.006207,0.686726,3.678865,334,334,ITER_PNP_OK
12588,334,312,0.006922,0.820322,3.923241,312,312,ITER_PNP_OK
12589,311,260,0.007350,0.927409,4.198602,260,260,ITER_PNP_OK
12590,260,255,0.008079,1.020603,4.135947,255,255,ITER_PNP_OK
12591,255,207,0.006839,1.006733,3.305606,207,207,ITER_PNP_OK
12592,207,206,0.007684,1.061742,3.654484,206,206,ITER_PNP_OK
12593,206,204,0.008470,1.154062,3.947567,204,204,ITER_PNP_OK
12594,204,192,0.007294,1.017662,3.613894,192,192,ITER_PNP_OK
12595,192,184,0.007439,0.979508,3.693011,184,184,ITER_PNP_OK
12596,184,165,0.006070,0.911062,3.733417,165,479,ITER_PNP_OK_REBUILD
12597,478,458,0.001161,0.122192,1.298260,458,458,ITER_PNP_OK
12598,456,423,0.001755,0.182280,1.975861,423,423,ITER_PNP_OK
12599,420,391,0.002432,0.226768,2.586103,391,391,ITER_PNP_OK
12600,390,375,0.003072,0.286387,3.251731,375,435,ITER_PNP_OK_REBUILD
12601,414,402,0.002728,0.299403,1.312584,402,402,ITER_PNP_OK
12602,402,378,0.003907,0.467371,2.564655,378,378,ITER_PNP_OK
12603,378,339,0.005411,0.710255,2.172195,339,339,ITER_PNP_OK
12604,339,286,0.005636,0.687965,2.029913,286,286,ITER_PNP_OK
12605,285,280,0.006057,0.783736,2.216294,280,280,ITER_PNP_OK
12606,280,257,0.006607,0.863594,2.553409,257,257,ITER_PNP_OK
12607,257,241,0.007149,0.955591,3.037233,241,241,ITER_PNP_OK
12608,241,229,0.008092,1.136088,3.344528,229,229,ITER_PNP_OK
12609,229,198,0.008673,1.167953,3.973954,198,198,ITER_PNP_OK
12610,198,191,0.009664,1.276649,4.478157,191,191,ITER_PNP_OK
12611,191,180,0.009652,1.352469,3.169207,180,180,ITER_PNP_OK
12612,180,179,0.010332,1.418616,3.620538,179,474,ITER_PNP_OK_REBUILD
12613,469,456,0.001468,0.144192,2.929065,456,456,ITER_PNP_OK
12614,453,412,0.002020,0.225339,3.432458,412,412,ITER_PNP_OK
12615,411,394,0.002498,0.273002,1.774732,394,394,ITER_PNP_OK
12616,394,388,0.003701,0.321687,2.323938,388,388,ITER_PNP_OK
12617,388,380,0.004066,0.372958,3.105663,380,380,ITER_PNP_OK
12618,380,369,0.004442,0.453012,3.762160,369,369,ITER_PNP_OK
12619,369,329,0.005204,0.552355,3.805449,329,329,ITER_PNP_OK
12620,329,280,0.005400,0.674292,3.645673,280,403,ITER_PNP_OK_REBUILD
12621,403,379,0.001819,0.154089,2.417659,379,379,ITER_PNP_OK
12622,379,354,0.002727,0.230778,2.340400,354,354,ITER_PNP_OK
12623,354,331,0.003309,0.299720,2.770172,331,331,ITER_PNP_OK
12624,331,286,0.004105,0.342936,3.009577,286,286,ITER_PNP_OK
12625,286,260,0.004685,0.388833,3.362617,260,260,ITER_PNP_OK
12626,260,251,0.005423,0.464642,3.916890,251,251,ITER_PNP_OK
12627,251,235,0.005659,0.525466,3.872313,235,235,ITER_PNP_OK
12628,235,222,0.005683,0.509891,3.228544,222,222,ITER_PNP_OK
12629,222,215,0.006265,0.518679,3.607085,215,215,ITER_PNP_OK
12630,215,208,0.006586,0.647380,4.262387,208,208,ITER_PNP_OK
12631,208,184,0.006870,0.639205,4.501051,184,184,ITER_PNP_OK
12632,184,167,0.004762,0.544739,3.809065,167,322,ITER_PNP_OK_REBUILD
12633,321,304,0.001502,0.151276,1.607852,304,304,ITER_PNP_OK
12634,304,294,0.002568,0.233277,2.168557,294,294,ITER_PNP_OK
12635,290,273,0.003552,0.360991,3.319409,273,273,ITER_PNP_OK
12636,272,253,0.003274,0.365097,1.870042,253,253,ITER_PNP_OK
12637,252,237,0.003494,0.432058,1.646445,237,237,ITER_PNP_OK
12638,237,233,0.003683,0.466989,1.695333,233,233,ITER_PNP_OK
12639,233,232,0.004194,0.502830,1.896456,232,232,ITER_PNP_OK
12640,232,228,0.004666,0.546753,2.073105,228,511,ITER_PNP_OK_REBUILD
12641,502,462,0.001885,0.181113,2.012832,462,462,ITER_PNP_OK
12642,462,406,0.003071,0.276272,2.651880,406,406,ITER_PNP_OK
12643,406,371,0.004367,0.378418,3.272301,371,371,ITER_PNP_OK
12644,371,322,0.006131,0.710384,3.686379,322,322,ITER_PNP_OK
12645,320,307,0.007973,0.873238,4.230342,307,307,ITER_PNP_OK
12646,307,266,0.007246,0.988824,3.750984,266,266,ITER_PNP_OK
12647,266,252,0.008615,1.004671,4.282793,252,252,ITER_PNP_OK
12648,252,216,0.008601,1.098285,5.133900,216,216,ITER_PNP_OK
12649,216,197,0.009651,1.202299,2.855258,197,197,ITER_PNP_OK
12650,197,190,0.010383,1.328945,3.283714,190,190,ITER_PNP_OK
12651,190,174,0.011019,1.587143,3.547718,174,517,ITER_PNP_OK_REBUILD
12652,516,502,0.001350,0.113389,1.805200,502,502,ITER_PNP_OK
12653,501,475,0.002207,0.200997,2.785214,475,475,ITER_PNP_OK
12654,475,449,0.003065,0.305036,2.730297,449,449,ITER_PNP_OK
12655,441,429,0.003050,0.303603,3.491149,429,429,ITER_PNP_OK
12656,428,405,0.003700,0.386989,3.531614,405,405,ITER_PNP_OK
12657,404,376,0.003488,0.393390,3.718037,376,376,ITER_PNP_OK
12658,375,355,0.003901,0.447837,4.181358,355,355,ITER_PNP_OK
12659,352,329,0.003791,0.464496,3.317514,329,329,ITER_PNP_OK
12660,327,305,0.004103,0.473105,3.566543,305,479,ITER_PNP_OK_REBUILD
12661,477,425,0.001963,0.216320,2.504429,425,425,ITER_PNP_OK
12662,423,377,0.003481,0.395633,3.422169,377,377,ITER_PNP_OK
12663,377,323,0.003535,0.408164,4.560642,323,323,ITER_PNP_OK
12664,323,292,0.003526,0.411784,4.018472,292,292,ITER_PNP_OK
12665,292,283,0.004648,0.538631,3.738297,283,283,ITER_PNP_OK
12666,282,246,0.005126,0.587826,3.498396,246,246,ITER_PNP_OK
12667,246,229,0.005806,0.674984,3.565439,229,229,ITER_PNP_OK
12668,229,218,0.006207,0.765138,3.296801,218,218,ITER_PNP_OK
12669,217,204,0.006445,0.824895,3.315612,204,204,ITER_PNP_OK
12670,204,187,0.006772,0.896835,2.237440,187,187,ITER_PNP_OK
12671,187,172,0.006918,0.960362,2.331612,172,353,ITER_PNP_OK_REBUILD
12672,352,348,0.001859,0.161722,2.453397,348,348,ITER_PNP_OK
12673,348,330,0.003206,0.231560,2.267037,330,330,ITER_PNP_OK
12674,330,279,0.004623,0.307396,2.379321,279,279,ITER_PNP_OK
12675,279,222,0.005686,0.337040,2.061717,222,222,ITER_PNP_OK
12676,222,204,0.006565,0.425527,2.758695,204,204,ITER_PNP_OK
12677,204,181,0.005716,0.391953,3.588062,181,181,ITER_PNP_OK
12678,180,162,0.004520,0.472449,4.132253,162,437,ITER_PNP_OK_REBUILD
12679,435,406,0.003275,0.266775,3.758280,406,406,ITER_PNP_OK
12680,348,307,0.005522,0.462828,4.235620,307,348,ITER_PNP_OK_REBUILD
12681,345,308,0.002281,0.204180,2.948213,308,308,ITER_PNP_OK
12682,300,272,0.003632,0.281454,3.206482,272,272,ITER_PNP_OK
12683,272,241,0.004922,0.388886,3.498092,241,241,ITER_PNP_OK
12684,240,228,0.004786,0.537162,3.642429,228,228,ITER_PNP_OK
12685,227,218,0.006067,0.630878,3.022728,218,218,ITER_PNP_OK
12686,209,202,0.007351,0.760941,2.800091,202,202,ITER_PNP_OK
12687,201,186,0.009162,0.881829,3.094284,186,186,ITER_PNP_OK
12688,186,173,0.009516,1.039118,2.892083,173,468,ITER_PNP_OK_REBUILD
12689,463,403,0.003079,0.235102,2.732191,403,403,ITER_PNP_OK
12690,396,347,0.004549,0.374463,4.230868,347,347,ITER_PNP_OK
12691,323,271,0.005136,0.495833,2.634207,271,271,ITER_PNP_OK
12692,271,244,0.005975,0.558441,3.618700,244,244,ITER_PNP_OK
12693,242,237,0.006751,0.638144,3.086556,237,237,ITER_PNP_OK
12694,237,228,0.007075,0.726828,3.560912,228,228,ITER_PNP_OK
12695,228,199,0.006803,0.729636,4.117415,199,199,ITER_PNP_OK
12696,199,177,0.007469,0.817178,4.537406,177,496,ITER_PNP_OK_REBUILD
12697,494,458,0.002275,0.205010,2.168654,458,458,ITER_PNP_OK
12698,449,413,0.003011,0.280271,3.306941,413,413,ITER_PNP_OK
12699,410,375,0.003743,0.370139,3.550964,375,375,ITER_PNP_OK
12700,375,340,0.004101,0.413646,2.836303,340,409,ITER_PNP_OK_REBUILD
12701,409,384,0.001538,0.131931,2.350554,384,384,ITER_PNP_OK
12702,370,328,0.002278,0.261518,1.515540,328,328,ITER_PNP_OK
12703,307,279,0.003568,0.288380,3.311821,279,279,ITER_PNP_OK
12704,279,268,0.004867,0.439179,3.328604,268,268,ITER_PNP_OK
12705,268,262,0.005739,0.494721,2.510757,262,262,ITER_PNP_OK
12706,262,241,0.005464,0.489786,2.639645,241,241,ITER_PNP_OK
12707,241,234,0.005906,0.514147,2.518457,234,234,ITER_PNP_OK
12708,234,228,0.006427,0.573287,2.624312,228,228,ITER_PNP_OK
12709,228,200,0.006888,0.620255,2.523867,200,200,ITER_PNP_OK
12710,200,181,0.006587,0.625312,2.610777,181,181,ITER_PNP_OK
12711,181,163,0.006602,0.601938,2.163839,163,458,ITER_PNP_OK_REBUILD
12712,458,433,0.002123,0.133038,1.292424,433,433,ITER_PNP_OK
12713,432,417,0.003025,0.206893,1.979133,417,417,ITER_PNP_OK
12714,417,382,0.004495,0.341613,3.722356,382,382,ITER_PNP_OK
12715,382,341,0.004662,0.351611,3.885195,341,341,ITER_PNP_OK
12716,341,308,0.005776,0.429327,3.656725,308,308,ITER_PNP_OK
12717,308,270,0.006967,0.571441,4.026991,270,270,ITER_PNP_OK
12718,270,245,0.007262,0.582975,3.976408,245,245,ITER_PNP_OK
12719,245,222,0.006889,0.613661,3.564844,222,222,ITER_PNP_OK
12720,222,204,0.007249,0.740813,3.405175,204,482,ITER_PNP_OK_REBUILD
12721,476,409,0.002275,0.182278,2.848469,409,409,ITER_PNP_OK
12722,399,370,0.003889,0.348641,2.978516,370,370,ITER_PNP_OK
12723,368,323,0.004483,0.417704,3.477622,323,323,ITER_PNP_OK
12724,323,298,0.004304,0.361747,3.440977,298,298,ITER_PNP_OK
12725,289,271,0.004921,0.419651,3.466182,271,271,ITER_PNP_OK
12726,270,246,0.005070,0.396401,2.319756,246,246,ITER_PNP_OK
12727,246,233,0.005675,0.471938,2.368153,233,233,ITER_PNP_OK
12728,227,223,0.006004,0.540103,2.605794,223,223,ITER_PNP_OK
12729,220,192,0.006280,0.543679,2.655068,192,192,ITER_PNP_OK
12730,190,185,0.006233,0.582192,3.143890,185,185,ITER_PNP_OK
12731,185,163,0.006287,0.638201,2.956107,163,552,ITER_PNP_OK_REBUILD
12732,502,470,0.001988,0.136715,1.474406,470,470,ITER_PNP_OK
12733,450,407,0.002928,0.197429,1.763985,407,407,ITER_PNP_OK
12734,404,376,0.002774,0.197715,1.754848,376,376,ITER_PNP_OK
12735,370,350,0.003562,0.252191,2.407018,350,350,ITER_PNP_OK
12736,348,306,0.004693,0.277648,3.022986,306,306,ITER_PNP_OK
12737,300,272,0.005046,0.337599,3.380648,272,272,ITER_PNP_OK
12738,271,248,0.005386,0.386914,2.652376,248,248,ITER_PNP_OK
12739,247,235,0.005793,0.401613,3.081487,235,235,ITER_PNP_OK
12740,235,212,0.005888,0.394299,2.852851,212,618,ITER_PNP_OK_REBUILD
12741,601,558,0.002223,0.188483,3.076781,558,558,ITER_PNP_OK
12742,520,476,0.002905,0.220607,3.001795,476,476,ITER_PNP_OK
12743,455,426,0.003913,0.269203,2.857656,426,426,ITER_PNP_OK
12744,381,330,0.004314,0.310090,3.543134,330,330,ITER_PNP_OK
12745,329,287,0.004495,0.326229,4.206636,287,287,ITER_PNP_OK
12746,287,274,0.005194,0.366540,2.852876,274,274,ITER_PNP_OK
12747,274,265,0.005855,0.446082,3.122187,265,265,ITER_PNP_OK
12748,264,231,0.005813,0.439121,3.564930,231,231,ITER_PNP_OK
12749,231,204,0.005568,0.491735,3.196145,204,204,ITER_PNP_OK
12750,204,198,0.005937,0.541080,3.375768,198,198,ITER_PNP_OK
12751,198,187,0.006393,0.491997,3.517670,187,187,ITER_PNP_OK
12752,185,164,0.006670,0.568086,2.425781,164,514,ITER_PNP_OK_REBUILD
12753,496,456,0.002422,0.193485,3.645638,456,456,ITER_PNP_OK
12754,447,424,0.004093,0.318341,4.108642,424,424,ITER_PNP_OK
12755,415,371,0.005061,0.451938,3.977677,371,371,ITER_PNP_OK
12756,371,339,0.007079,0.578833,4.046341,339,339,ITER_PNP_OK
12757,339,328,0.007900,0.668151,4.048314,328,328,ITER_PNP_OK
12758,328,286,0.007258,0.566498,3.904499,286,286,ITER_PNP_OK
12759,286,263,0.007797,0.662769,4.221772,263,263,ITER_PNP_OK
12760,263,236,0.007437,0.677939,3.721457,236,625,ITER_PNP_OK_REBUILD
12761,615,594,0.001796,0.125295,1.486945,594,594,ITER_PNP_OK
12762,563,505,0.002912,0.204834,2.372208,505,505,ITER_PNP_OK
12763,499,459,0.004206,0.288679,3.313407,459,459,ITER_PNP_OK
12764,456,434,0.005128,0.357930,2.396711,434,434,ITER_PNP_OK
12765,431,363,0.005014,0.386739,2.589519,363,363,ITER_PNP_OK
12766,363,343,0.005285,0.388617,3.062956,343,343,ITER_PNP_OK
12767,343,322,0.006218,0.463985,2.452815,322,322,ITER_PNP_OK
12768,321,279,0.006015,0.511978,2.692133,279,279,ITER_PNP_OK
12769,279,255,0.006645,0.532927,3.339519,255,255,ITER_PNP_OK
12770,254,230,0.005112,0.520323,3.063017,230,230,ITER_PNP_OK
12771,230,204,0.004977,0.592698,3.410322,204,204,ITER_PNP_OK
12772,204,170,0.004432,0.521625,2.922686,170,431,ITER_PNP_OK_REBUILD
12773,431,407,0.002361,0.220413,2.646395,407,407,ITER_PNP_OK
12774,406,386,0.002763,0.228732,3.954377,386,386,ITER_PNP_OK
12775,386,356,0.003030,0.256955,1.726017,356,356,ITER_PNP_OK
12776,356,342,0.003734,0.362627,2.422227,342,342,ITER_PNP_OK
12777,342,327,0.004343,0.338260,2.746711,327,327,ITER_PNP_OK
12778,327,304,0.005525,0.444026,3.260360,304,304,ITER_PNP_OK
12779,304,272,0.006414,0.534480,3.583702,272,272,ITER_PNP_OK
12780,271,253,0.007482,0.639870,4.078245,253,435,ITER_PNP_OK_REBUILD
12781,435,413,0.001170,0.105916,2.996971,413,413,ITER_PNP_OK
12782,413,411,0.001707,0.159900,1.179813,411,411,ITER_PNP_OK
12783,411,384,0.002693,0.271758,1.449988,384,384,ITER_PNP_OK
12784,384,380,0.003680,0.380230,1.899113,380,380,ITER_PNP_OK
12785,380,367,0.004813,0.476611,3.093198,367,367,ITER_PNP_OK
12786,367,360,0.005261,0.580561,3.448170,360,360,ITER_PNP_OK
12787,360,339,0.005369,0.584662,3.014897,339,339,ITER_PNP_OK
12788,339,309,0.005651,0.561335,3.585260,309,309,ITER_PNP_OK
12789,309,294,0.006535,0.585252,3.935265,294,294,ITER_PNP_OK
12790,294,248,0.005404,0.577541,2.569121,248,248,ITER_PNP_OK
12791,248,234,0.005895,0.597557,2.755507,234,234,ITER_PNP_OK
12792,234,221,0.006221,0.608925,3.140485,221,221,ITER_PNP_OK
12793,221,211,0.006183,0.626028,3.478956,211,211,ITER_PNP_OK
12794,211,199,0.006399,0.591070,3.831750,199,199,ITER_PNP_OK
12795,199,182,0.006654,0.619494,3.195276,182,182,ITER_PNP_OK
12796,182,159,0.007158,0.714797,3.099637,159,394,ITER_PNP_OK_REBUILD
12797,394,374,0.002404,0.229134,0.954387,374,374,ITER_PNP_OK
12798,374,351,0.003399,0.314595,1.588749,351,351,ITER_PNP_OK
12799,351,348,0.004761,0.459974,2.374714,348,348,ITER_PNP_OK
